text,tag,source,doc_id
범죄가 발생하기 쉬운 골목길이나 공원과 같은 지역에 설치하여 능동적인 감시를 통한 범죄를 예방 할 수 있는 시스템으로 지자체와 연계하여 사업화가 가능함.,기술의 파급효과,etri,8
"인공지능 기반의 상황인지 등의 추가적인 기능 개발이 필요하며, 이번 과제를 통해서 인공지능 분야에 필요한 기술을 확보하고 지속적인 투자와 전문 인력 확보 등의 노력을 통해 새로운 수요를 창출 하고자 함.",기술의 파급효과,etri,8
본 기술은 다양한 스마트 제조공장/플랜트에 폭넓은 적용과 빌딩·드론·자율주행 분야에 확대될 수 있는 범용성이 강한 기술이기 때문에 미래시장 개척과 수출시장 참여 및 그에 따른 수익창출의 효과가 기대됨,기술의 파급효과,etri,8
"본 기술은 주관기관이 사업화 중인 객체 탐지 시스템과 연동하여 영상 및 메타 데이터를 송수신하는 연동 소프트웨어와 EO/IR 영상 기반의 자동차, 사람 등을 객체 분류를 하는 인공지능 소프트웨어로 구성되어 있음.",기술이전내용및범위,etri,8
기술명 : EO/IR 영상 기반 지능형 객체 식별 기술,기술이전내용및범위,etri,8
EO/IR 영상 기반 객체 분류 인공지능 기능,기술이전내용및범위,etri,8
EO/IR 영상 및 메타데이터 송수신 통신 기능,기술이전내용및범위,etri,8
EO/IR 영상 기반 드론 탐지 및 추적 시스템,기술명,etri,9
"본 기술은 EO/IR 영상을 기반으로 드론을 탐지, 추적 및 인식하는 기술이다.",기술개요,etri,9
"최근 드론 산업의 급격한 확산에 따라 무단비행, 테러, 사생활 침해 등 드론범죄가 지속적으로 증가하고 있음. 우리나라는 인구밀집지역을 비롯하여 원전, 공항, 군부대, 청와대 등 국가중요시설 인근을 비행금지구역으로 지정하였으나 드론의 불법 비행 사례가 급증하고 있음.",기술의필요성,etri,9
2021년 11월 이라크 총리가 총리 관저에서 폭발물을 실은 드론 3대의 공격을 받아 최소 7명의 경호원이 부상을 당한 사건이 발생했음. 국내에는 아직까지 이러한 드론 테러 또는 이에 준하는 드론범죄가 발생하지 않았으나 세계적 추세에 비추어 보았을 때 더 이상 안전지대라고 할 수 없음. 이에 불법 드론에 대응하기 위한 안티드론 개발이 요구되어짐.,기술의필요성,etri,9
"따라서 본 기술이전에서는 상기 요구사항을 만족시키고자 EO/IR 영상을 기반으로 드론을 탐지, 추적, 인식할 수 있는 기능을 제공함.",기술의필요성,etri,9
"본 기술은 딥러닝 기반의 실시간 드론 탐지, 인식 기능을 제공하며 탐지 결과를 기반으로 객체를 자동 추적할 수 있는 기능을 제공함.",기술의특징및장점,etri,9
고속의 드론을 탐지하기 위해 멀티 GPU 연동 및 경량 딥러닝 기술을 활용하여 탐지 알고리즘을 고속화하였음.,기술의특징및장점,etri,9
"EO 영상 획득/탐지/추적/인식, IR 영상 획득/탐지/추적 기능을 각각 별도의 독립된 쓰레드로 구성하여 7개의 기능이 동시에 실시간으로 수행될 수 있도록 구현함.",기술의특징및장점,etri,9
본 기술은 안티드론 서비스의 요소기술로 활용될 수 있으며 이에 활용한 적용 분야는 아래와 같음.,기술의 파급효과,etri,9
"?주요인사, 행사장, 주요 공공시설, 스포츠 경기장 보호를 위한 드론 테러 감시",기술의 파급효과,etri,9
"?국경선, 해안선 등에서의 드론 침투 감시",기술의 파급효과,etri,9
?드론 교통 관제시 신고된 경로 이탈 비행 드론 감시,기술의 파급효과,etri,9
소형 비행체 표적 탐지/추적을 위한 영상 처리 기술 확보,기술의 파급효과,etri,9
드론 비행의 위험성 인식 제고 및 불법 드론의 비행 억제 가능,기술의 파급효과,etri,9
불법드론 대응 시스템 국내 시장 활성화 촉진,기술의 파급효과,etri,9
불법드론 지능형 대응 시스템 국산화 및 해외 수요처 수출 촉진,기술의 파급효과,etri,9
신뢰성 있는 불법드론 대응 시스템으로 국가·군사중요시설 보호 대책 강구 및 국민 불안감 해소,기술의 파급효과,etri,9
 카메라 파라미터 설정 및 Zoom/Focus 제어 기능,기술이전내용및범위,etri,9
 PT 장비의 Pan/Tilt 제어 기능,기술이전내용및범위,etri,9
 EO/IR 기반 드론 탐지 및 추적 기술 요구사항명세서,기술이전내용및범위,etri,9
 EO/IR 기반 드론 탐지 및 추적 기술 시험절차 및 결과서,기술이전내용및범위,etri,9
 EO/IR 기반 드론 탐지 및 추적 기술 상세설계서,기술이전내용및범위,etri,9
 EO/IR 기반 드론 탐지 및 추적 기술 사용자 설명서,기술이전내용및범위,etri,9
 EO/IR 기반 드론 탐지 및 추적 기술 SW,기술이전내용및범위,etri,9
EO/IR 기반 드론 탐지 및 추적 프레임워크 소스코드,기술이전내용및범위,etri,9
EO 기반 드론 인식기 라이브러리 소스코드,기술이전내용및범위,etri,9
엑스레이 영상데이터 관리 소프트웨어(아르센) 기술,기술명,etri,10
"본 기술은 국경 세관 X-ray 검사 자동화를 위한 AI 시스템을 개발하는데 있어서 웹기반으로 X-ray 영상데이터를 관리하는 기능, 데이터를 라벨링하여 AI학습을 위한 데이터셋을 생성하는 기술, AI 모델의 추론 결과를 힌트로 제공하고 판독을 수행하여 평가하는 옵저버테스트 기능을 제공함",기술개요,etri,10
세관이나 공공기관의 x-ray 보안 검사 과정에서 판독원을 보조하기 위한 목적으로 컴퓨터 비전을 활용한 기술들이 연구되고 있음,기술의필요성,etri,10
"최근 머신러닝 특히 딥러닝을 활용한 기술의 발전으로, 영상 이해와 객체 검출 성능이 좋아지고 있어서 x-ray 보안 검색 분야에서도 딥러닝 기술이 적용되기 시작함",기술의필요성,etri,10
"딥러닝 기반 인공지능을 학습하기 위하여 대규모 데이터가 필요하며, 데이터의 품질과 다양성은 인공지능의 성능을 높일 수 있는 주요 요소임",기술의필요성,etri,10
"관세청에서 보유한 대규모의 x-ray 영상데이터와 어노테이션 정보를 데이터베이스로 관리하고, 영상데이터에 어노테이션을 추가하는 기능은 딥러닝 학습데이터 확보에 필요한 주요 기술임",기술의필요성,etri,10
더불어 AI 모델의 추론 결과를 힌트로 제시하고 판독을 수행한 후 그 결과를 평가하는 옵저버테스트 기능도 x-ray 인공지능 학습모델 개발에 필요한 기술임,기술의필요성,etri,10
이에 본 연구실에서는 X-ray 영상데이터 관리 소프트웨어(아르센) 기술을 개발하였음,기술의필요성,etri,10
본 연구실에서 개발한 X-ray 영상데이터 관리 소프트웨어(아르센) 기술을 산업체에 이전함으로써 x-ray 인공지능 학습에 필요한 효율적인 데이터 활용과 AI 성능 개선을 위한 AI 솔루션을 제공하여 기업의 경쟁력을 확보할 수 있음,기술의필요성,etri,10
웹기반 사용자인터페이스로 대용량 X-ray 영상데이터와 어노테이션 정보를 데이터베이스로 관리함,기술의특징및장점,etri,10
판독시 AI 추론 결과를 힌트로 제공하는 기능 제공,기술의특징및장점,etri,10
(적용분야1) 보안검색기용 인공지능 학습 데이터 관리와 생성,기술의 파급효과,etri,10
(적용분야2) 보안검색기용 인공지능 학습 모델 성능평가,기술의 파급효과,etri,10
(적용분야3) 보안검색기용 판독자 교육,기술의 파급효과,etri,10
"(기대효과) 본 기술을 국내 산업체에 이전함으로써 점점 더 중요해지는 보안검색기 시장에서 국산 제품의 기술 경쟁력을 향상시키고, 더불어 국산 장비의 세계시",기술의 파급효과,etri,10
X-ray 영상데이터와 어노테이션 정보를 데이터베이스로 관리하는 기능,기술이전내용및범위,etri,10
X-ray 영상에 새로운 어노테이션을 추가하여 어노테이션 정보를 생성하는 라벨링 기능,기술이전내용및범위,etri,10
"AI 모델 추론 결과를 힌트로 제시하고, 판독한 후 그 결과를 채점하는 기능",기술이전내용및범위,etri,10
사용자 편의를 위한 웹기반 사용자 인터페이스,기술이전내용및범위,etri,10
X-ray 영상데이터 관리 소프트웨어(아르센) 소스코드,기술이전내용및범위,etri,10
X-ray 영상데이터 관리 소프트웨어(아르센) 관련 기술 문서,기술이전내용및범위,etri,10
지게차 충돌 방지를 위한 딥러닝 객체 검출 기술,기술명,etri,11
"본 기술은 산업현장에서 발생하는 중장비와 작업자 간의 충돌을 예방하기 위한 비전 기반 객체 검출 기술로, 중장비에 근접하는 이동체를 실시간으로 모니터링하여 위험 주의 영역에 있는 작업자나 다른 중장비와 같은 이동체를 검출하여 위험 상황을 운전자에게 알려줄 수 있는 기술이다. 본 기술은 비전 센서로 획득한 영상에서 작업자의 전신 또는 신체 일부가 가려진 경우에도 작업자를 검출하여 중장비 충돌로 인한 사고 위험을 운전자에게 알림 서비스로 제공해줄 수 있도록 한다.",기술개요,etri,11
산업현장에서 작업자와 중장비와의 충돌 사고 예방을 위해 중장비에 근접하는 작업자 또는 중장비 등의 이동체와 같은 객체 검출 결과를 이용하여 사용자에게 알림 기능 제공의 필요성이 있음,기술의필요성,etri,11
다양하고 복잡한 환경에서도 안정적인 객체 검출 성능을 제공해야 함,기술의필요성,etri,11
작업자가 운전하는 중장비 경로상에 있는 사고 위험 객체의 위치를 실시간으로 인식하여 위험 상황을 작업자에게 즉시 알려줄 수 있는 기술을 제공해야 함,기술의필요성,etri,11
운전자의 부주의한 운전 습관 및 전후방에 존재하는 사각 지대로 인한 사고 예방을 위해 중장비 운전자 주변 이동체의 움직임을 실시간 모니터링할 수 있는 기술이 제공되어야 함,기술의필요성,etri,11
주변 시설이나 물품에 의해 작업자의 신체 일부분이 가려진 상황에서도 객체를 검출할 수 있는 기술이 제공되어야 함,기술의필요성,etri,11
딥러닝 기반의 다양한 환경에서 실시간으로 안정적인 이동체 검출 기능 제공,기술의특징및장점,etri,11
전신뿐만 아니라 가려진 신체의 일부 검출 및 전신 예측 기능 제공,기술의특징및장점,etri,11
실시간 모니터링으로 이동체 근접거리 접근 시 객체 검출 결과를 통한 알림 기능 제공,기술의특징및장점,etri,11
임베디드 환경에서 실시간 동작 가능한 경량화 모델 제공,기술의특징및장점,etri,11
"딥러닝 기반 객체(사람, 지게차) 검출 기술",기술이전내용및범위,etri,11
산업환경 복잡 배경에 대한 객체 검출 기술 적용,기술이전내용및범위,etri,11
성능 안정화를 위한 데이터 증강 기술 적용,기술이전내용및범위,etri,11
효율적 학습을 위한 선택적 학습 기능 적용,기술이전내용및범위,etri,11
신체 일부 검출 시 사람 전신 추정 기술,기술이전내용및범위,etri,11
"얼굴, 상체, 하체 등 사람 신체 일부분 검출 기술 적용",기술이전내용및범위,etri,11
사람 신체 일부 검출 결과로부터 전신 추정 기술 적용,기술이전내용및범위,etri,11
사람 또는 지게차가 위험 또는 경고 영역 이내로 접근 시 알림 제공,기술이전내용및범위,etri,11
Google Edge TPU 환경 기술 적용,기술이전내용및범위,etri,11
NVIDIA Jetson Nano 환경 기술 적용,기술이전내용및범위,etri,11
기술이전 결과물은 의 형태로 이 중 하나만 제공,기술이전내용및범위,etri,11
기술이전 결과물 탑재 시스템 운용 요구사항,기술이전내용및범위,etri,11
"HW: Windows 10, CUDA 10.1, NVIDIA GeForce GTX 1080 Ti 이상",기술이전내용및범위,etri,11
SW: Visual Studio 2019,기술이전내용및범위,etri,11
Edge TPU 모델 변환용 SW 환경: Colab,기술이전내용및범위,etri,11
